t#bar{t} isr dn,	0.198500029	0.197968344	0.249952301	0.249038420	0.099597854	0.099958212	0.049949732	0.049908378	0.402000084	0.403126647
t#bar{t} fsr up,	0.198673071	0.197968344	0.249364481	0.249038420	0.099483413	0.099958212	0.049860285	0.049908378	0.402618751	0.403126647
t#bar{t} fsr dn,	0.198426625	0.197968344	0.249119573	0.249038420	0.099872651	0.099958212	0.050110612	0.049908378	0.402470539	0.403126647
t#bar{t} hdamp up,	0.198534100	0.197968344	0.249057446	0.249038420	0.099992278	0.099958212	0.049486315	0.049908378	0.402929861	0.403126647
t#bar{t} hdamp dn,	0.198472506	0.197968344	0.249273653	0.249038420	0.099825531	0.099958212	0.050154439	0.049908378	0.402273870	0.403126647
t#bar{t} UEup,	0.198129256	0.197968344	0.249078788	0.249038420	0.100829733	0.099958212	0.049483279	0.049908378	0.402478944	0.403126647
t#bar{t} UEdn,	0.198243400	0.197968344	0.249087088	0.249038420	0.099703122	0.099958212	0.049930044	0.049908378	0.403036344	0.403126647
t#bar{t} pileup up,	0.197826529	0.197968344	0.249208431	0.249038420	0.099950734	0.099958212	0.049827899	0.049908378	0.403186408	0.403126647
t#bar{t} pileup down,	0.198002442	0.197968344	0.248908378	0.249038420	0.099993338	0.099958212	0.049993978	0.049908378	0.403101864	0.403126647
t#bar{t} trig efficiency correction up,	0.198032512	0.197968344	0.248937615	0.249038420	0.099975861	0.099958212	0.050063087	0.049908378	0.402990926	0.403126647
t#bar{t} trig efficiency correction down,	0.198047232	0.197968344	0.248937983	0.249038420	0.099959242	0.099958212	0.050043656	0.049908378	0.403011888	0.403126647
t#bar{t} sel efficiency correction up,	0.198066318	0.197968344	0.248940541	0.249038420	0.099983434	0.099958212	0.050063761	0.049908378	0.402945947	0.403126647
t#bar{t} sel efficiency correction down,	0.198012774	0.197968344	0.248934631	0.249038420	0.099951999	0.099958212	0.050043014	0.049908378	0.403057582	0.403126647
t#bar{t} b fragmentation up,	0.197916194	0.197968344	0.248825551	0.249038420	0.099954266	0.099958212	0.050162121	0.049908378	0.403141869	0.403126647
t#bar{t} b fragmentation down,	0.198091593	0.197968344	0.249029087	0.249038420	0.099961619	0.099958212	0.049992841	0.049908378	0.402924859	0.403126647
t#bar{t} Peterson Frag,	0.198015514	0.197968344	0.249041303	0.249038420	0.099900237	0.099958212	0.050040785	0.049908378	0.403002161	0.403126647
t#bar{t} semilep BR up,	0.198087510	0.197968344	0.248921208	0.249038420	0.100025432	0.099958212	0.050063827	0.049908378	0.402902023	0.403126647
t#bar{t} semilep BR down,	0.198102413	0.197968344	0.248988708	0.249038420	0.099974976	0.099958212	0.050059876	0.049908378	0.402874027	0.403126647
t#bar{t} ERDon,	0.197462258	0.197968344	0.249988543	0.249038420	0.100015714	0.099958212	0.049623645	0.049908378	0.402909840	0.403126647
t#bar{t} QCDbased,	0.198322991	0.197968344	0.249304302	0.249038420	0.099749298	0.099958212	0.050121120	0.049908378	0.402502290	0.403126647
t#bar{t} gluon move,	0.197939386	0.197968344	0.249390205	0.249038420	0.100254659	0.099958212	0.049943638	0.049908378	0.402472113	0.403126647
